record_date,batch_id,product_name,inspection_stage,inspection_score,inspection_result,deviation_severity,open_ncrs_count,capa_pending_count,capa_critical_count,capa_major_count,audit_score_pct,previous_audit_score_pct,deviation_critical_count,deviation_major_count,deviation_minor_count,audit1_name,audit1_department,audit1_date,audit1_priority,audit2_name,audit2_department,audit2_date,audit2_priority,audit3_name,audit3_department,audit3_date,audit3_priority
2026-05-07,BTC-20260507-005,Omeprazole 20mg,In-Process,100,Pass,Minor,4,2,0,0,87.4,87.0,0,1,1,Equipment Qualification,Engineering,2026-05-08,Medium,Supplier Qualification,Procurement,2026-05-13,Medium,Internal GMP Audit,Manufacturing,2026-05-16,High
2026-05-07,BTC-20260507-006,Paracetamol 650mg,In-Process,96,Pass,None,4,2,0,0,87.4,87.0,0,1,1,Equipment Qualification,Engineering,2026-05-08,Medium,Supplier Qualification,Procurement,2026-05-13,Medium,Internal GMP Audit,Manufacturing,2026-05-16,High
2026-05-08,BTC-20260508-001,Ibuprofen 400mg,Final Release,82,Fail,Major,4,1,1,0,85.6,87.4,1,0,2,Supplier Qualification,Procurement,2026-05-13,Medium,Internal GMP Audit,Manufacturing,2026-05-16,High,Process Validation Audit,Production,2026-05-24,Medium
2026-05-08,BTC-20260508-002,Amoxicillin 500mg,Stability,100,Pass,None,4,1,1,0,85.6,87.4,1,0,2,Supplier Qualification,Procurement,2026-05-13,Medium,Internal GMP Audit,Manufacturing,2026-05-16,High,Process Validation Audit,Production,2026-05-24,Medium
2026-05-08,BTC-20260508-003,Azithromycin 250mg,In-Process,98,Pass,None,4,1,1,0,85.6,87.4,1,0,2,Supplier Qualification,Procurement,2026-05-13,Medium,Internal GMP Audit,Manufacturing,2026-05-16,High,Process Validation Audit,Production,2026-05-24,Medium
2026-05-08,BTC-20260508-004,Cetirizine 10mg,Stability,100,Pass,None,4,1,1,0,85.6,87.4,1,0,2,Supplier Qualification,Procurement,2026-05-13,Medium,Internal GMP Audit,Manufacturing,2026-05-16,High,Process Validation Audit,Production,2026-05-24,Medium
2026-05-08,BTC-20260508-005,Atorvastatin 20mg,In-Process,98,Pass,Minor,4,1,1,0,85.6,87.4,1,0,2,Supplier Qualification,Procurement,2026-05-13,Medium,Internal GMP Audit,Manufacturing,2026-05-16,High,Process Validation Audit,Production,2026-05-24,Medium
2026-05-08,BTC-20260508-006,Ciprofloxacin 500mg,Incoming,88,Cond.Pass,Major,4,1,1,0,85.6,87.4,1,0,2,Supplier Qualification,Procurement,2026-05-13,Medium,Internal GMP Audit,Manufacturing,2026-05-16,High,Process Validation Audit,Production,2026-05-24,Medium
2026-05-08,BTC-20260508-007,Amlodipine 5mg,In-Process,100,Pass,Minor,4,1,1,0,85.6,87.4,1,0,2,Supplier Qualification,Procurement,2026-05-13,Medium,Internal GMP Audit,Manufacturing,2026-05-16,High,Process Validation Audit,Production,2026-05-24,Medium
2026-05-08,BTC-20260508-008,Omeprazole 20mg,Incoming,100,Pass,Minor,4,1,1,0,85.6,87.4,1,0,2,Supplier Qualification,Procurement,2026-05-13,Medium,Internal GMP Audit,Manufacturing,2026-05-16,High,Process Validation Audit,Production,2026-05-24,Medium
2026-05-09,BTC-20260509-001,Cetirizine 10mg,In-Process,87,Fail,Major,5,4,0,2,84.9,85.6,0,2,3,Supplier Qualification,Procurement,2026-05-13,Medium,Internal GMP Audit,Manufacturing,2026-05-16,High,Process Validation Audit,Production,2026-05-24,Medium
2026-05-09,BTC-20260509-002,Amlodipine 5mg,Stability,97,Pass,Minor,5,4,0,2,84.9,85.6,0,2,3,Supplier Qualification,Procurement,2026-05-13,Medium,Internal GMP Audit,Manufacturing,2026-05-16,High,Process Validation Audit,Production,2026-05-24,Medium
2026-05-09,BTC-20260509-003,Metformin 1g,Incoming,97,Pass,None,5,4,0,2,84.9,85.6,0,2,3,Supplier Qualification,Procurement,2026-05-13,Medium,Internal GMP Audit,Manufacturing,2026-05-16,High,Process Validation Audit,Production,2026-05-24,Medium
2026-05-10,BTC-20260510-001,Amlodipine 5mg,In-Process,83,Cond.Pass,Major,4,2,0,2,82,84.9,0,3,18,Supplier Qualification,Procurement,2026-05-13,Medium,Internal GMP Audit,Manufacturing,2026-05-16,High,Process Validation Audit,Production,2026-05-24,Medium
2026-05-10,BTC-20260510-002,Ibuprofen 400mg,Final Release,91,Pass,None,4,2,0,2,82,84.9,0,3,18,Supplier Qualification,Procurement,2026-05-13,Medium,Internal GMP Audit,Manufacturing,2026-05-16,High,Process Validation Audit,Production,2026-05-24,Medium
2026-05-10,BTC-20260510-003,Cetirizine 10mg,In-Process,91,Pass,None,4,2,0,2,82,84.9,0,3,18,Supplier Qualification,Procurement,2026-05-13,Medium,Internal GMP Audit,Manufacturing,2026-05-16,High,Process Validation Audit,Production,2026-05-24,Medium
2026-05-10,BTC-20260510-004,Paracetamol 650mg,Final Release,97,Pass,None,4,2,0,2,82,84.9,0,3,18,Supplier Qualification,Procurement,2026-05-13,Medium,Internal GMP Audit,Manufacturing,2026-05-16,High,Process Validation Audit,Production,2026-05-24,Medium
2026-05-10,BTC-20260510-005,Amoxicillin 500mg,Final Release,89,Cond.Pass,Minor,4,2,0,2,82,84.9,0,3,18,Supplier Qualification,Procurement,2026-05-13,Medium,Internal GMP Audit,Manufacturing,2026-05-16,High,Process Validation Audit,Production,2026-05-24,Medium
2026-05-11,BTC-20260511-001,Metformin 1g,Final Release,95,Pass,None,6,1,0,0,83.9,84.3,0,1,2,Supplier Qualification,Procurement,2026-05-13,Medium,Internal GMP Audit,Manufacturing,2026-05-16,High,Process Validation Audit,Production,2026-05-24,Medium
2026-05-11,BTC-20260511-002,Ciprofloxacin 500mg,Final Release,96,Pass,None,6,1,0,0,83.9,84.3,0,1,2,Supplier Qualification,Procurement,2026-05-13,Medium,Internal GMP Audit,Manufacturing,2026-05-16,High,Process Validation Audit,Production,2026-05-24,Medium
2026-05-11,BTC-20260511-003,Azithromycin 250mg,Incoming,99,Pass,None,6,1,0,0,83.9,84.3,0,1,2,Supplier Qualification,Procurement,2026-05-13,Medium,Internal GMP Audit,Manufacturing,2026-05-16,High,Process Validation Audit,Production,2026-05-24,Medium
2026-05-11,BTC-20260511-004,Amoxicillin 500mg,Stability,97,Pass,None,6,1,0,0,83.9,84.3,0,1,2,Supplier Qualification,Procurement,2026-05-13,Medium,Internal GMP Audit,Manufacturing,2026-05-16,High,Process Validation Audit,Production,2026-05-24,Medium
2026-05-11,BTC-20260511-005,Ibuprofen 400mg,In-Process,99,Pass,None,6,1,0,0,83.9,84.3,0,1,2,Supplier Qualification,Procurement,2026-05-13,Medium,Internal GMP Audit,Manufacturing,2026-05-16,High,Process Validation Audit,Production,2026-05-24,Medium
2026-05-11,BTC-20260511-006,Paracetamol 650mg,Final Release,96,Pass,Minor,6,1,0,0,83.9,84.3,0,1,2,Supplier Qualification,Procurement,2026-05-13,Medium,Internal GMP Audit,Manufacturing,2026-05-16,High,Process Validation Audit,Production,2026-05-24,Medium
2026-05-11,BTC-20260511-007,Atorvastatin 20mg,In-Process,96,Pass,None,6,1,0,0,83.9,84.3,0,1,2,Supplier Qualification,Procurement,2026-05-13,Medium,Internal GMP Audit,Manufacturing,2026-05-16,High,Process Validation Audit,Production,2026-05-24,Medium
2026-05-12,BTC-20260512-001,Paracetamol 650mg,Stability,84,Cond.Pass,Major,12,7,3,2,82,83.9,3,3,11,Supplier Qualification,Procurement,2026-05-13,Medium,Internal GMP Audit,Manufacturing,2026-05-16,High,Process Validation Audit,Production,2026-05-24,Medium
2026-05-12,BTC-20260512-002,Omeprazole 20mg,Stability,90,Cond.Pass,Minor,12,7,3,2,82,83.9,3,3,11,Supplier Qualification,Procurement,2026-05-13,Medium,Internal GMP Audit,Manufacturing,2026-05-16,High,Process Validation Audit,Production,2026-05-24,Medium
2026-05-12,BTC-20260512-003,Ciprofloxacin 500mg,Incoming,89,Pass,Minor,12,7,3,2,82,83.9,3,3,11,Supplier Qualification,Procurement,2026-05-13,Medium,Internal GMP Audit,Manufacturing,2026-05-16,High,Process Validation Audit,Production,2026-05-24,Medium
2026-05-12,BTC-20260512-004,Metformin 1g,Stability,92,Cond.Pass,Major,12,7,3,2,82,83.9,3,3,11,Supplier Qualification,Procurement,2026-05-13,Medium,Internal GMP Audit,Manufacturing,2026-05-16,High,Process Validation Audit,Production,2026-05-24,Medium
2026-05-12,BTC-20260512-005,Ibuprofen 400mg,Stability,95,Pass,None,12,7,3,2,82,83.9,3,3,11,Supplier Qualification,Procurement,2026-05-13,Medium,Internal GMP Audit,Manufacturing,2026-05-16,High,Process Validation Audit,Production,2026-05-24,Medium
2026-05-12,BTC-20260512-006,Azithromycin 250mg,Stability,95,Pass,Minor,12,7,3,2,82,83.9,3,3,11,Supplier Qualification,Procurement,2026-05-13,Medium,Internal GMP Audit,Manufacturing,2026-05-16,High,Process Validation Audit,Production,2026-05-24,Medium
2026-05-12,BTC-20260512-007,Cetirizine 10mg,In-Process,94,Pass,None,12,7,3,2,82,83.9,3,3,11,Supplier Qualification,Procurement,2026-05-13,Medium,Internal GMP Audit,Manufacturing,2026-05-16,High,Process Validation Audit,Production,2026-05-24,Medium
2026-05-13,BTC-20260513-001,Ibuprofen 400mg,Final Release,96,Pass,None,7,1,0,0,82,84.0,0,0,8,Internal GMP Audit,Manufacturing,2026-05-16,High,Process Validation Audit,Production,2026-05-24,Medium,Environmental Monitoring,Quality Control,2026-05-31,Low
2026-05-13,BTC-20260513-002,Azithromycin 250mg,In-Process,94,Pass,Minor,7,1,0,0,82,84.0,0,0,8,Internal GMP Audit,Manufacturing,2026-05-16,High,Process Validation Audit,Production,2026-05-24,Medium,Environmental Monitoring,Quality Control,2026-05-31,Low
2026-05-13,BTC-20260513-003,Ciprofloxacin 500mg,In-Process,92,Pass,None,7,1,0,0,82,84.0,0,0,8,Internal GMP Audit,Manufacturing,2026-05-16,High,Process Validation Audit,Production,2026-05-24,Medium,Environmental Monitoring,Quality Control,2026-05-31,Low
2026-05-13,BTC-20260513-004,Metformin 1g,Incoming,98,Pass,None,7,1,0,0,82,84.0,0,0,8,Internal GMP Audit,Manufacturing,2026-05-16,High,Process Validation Audit,Production,2026-05-24,Medium,Environmental Monitoring,Quality Control,2026-05-31,Low
2026-05-13,BTC-20260513-005,Cetirizine 10mg,Incoming,95,Pass,None,7,1,0,0,82,84.0,0,0,8,Internal GMP Audit,Manufacturing,2026-05-16,High,Process Validation Audit,Production,2026-05-24,Medium,Environmental Monitoring,Quality Control,2026-05-31,Low
2026-05-13,BTC-20260513-006,Paracetamol 650mg,Incoming,96,Pass,Minor,7,1,0,0,82,84.0,0,0,8,Internal GMP Audit,Manufacturing,2026-05-16,High,Process Validation Audit,Production,2026-05-24,Medium,Environmental Monitoring,Quality Control,2026-05-31,Low
2026-05-14,BTC-20260514-001,Azithromycin 250mg,In-Process,100,Pass,None,6,2,0,0,82.2,82,0,0,6,Internal GMP Audit,Manufacturing,2026-05-16,High,Process Validation Audit,Production,2026-05-24,Medium,Environmental Monitoring,Quality Control,2026-05-31,Low
2026-05-14,BTC-20260514-002,Ibuprofen 400mg,Final Release,97,Pass,None,6,2,0,0,82.2,82,0,0,6,Internal GMP Audit,Manufacturing,2026-05-16,High,Process Validation Audit,Production,2026-05-24,Medium,Environmental Monitoring,Quality Control,2026-05-31,Low
2026-05-14,BTC-20260514-003,Metformin 1g,In-Process,94,Pass,None,6,2,0,0,82.2,82,0,0,6,Internal GMP Audit,Manufacturing,2026-05-16,High,Process Validation Audit,Production,2026-05-24,Medium,Environmental Monitoring,Quality Control,2026-05-31,Low
2026-05-14,BTC-20260514-004,Ciprofloxacin 500mg,Stability,95,Pass,Minor,6,2,0,0,82.2,82,0,0,6,Internal GMP Audit,Manufacturing,2026-05-16,High,Process Validation Audit,Production,2026-05-24,Medium,Environmental Monitoring,Quality Control,2026-05-31,Low
2026-05-14,BTC-20260514-005,Atorvastatin 20mg,Incoming,93,Pass,Minor,6,2,0,0,82.2,82,0,0,6,Internal GMP Audit,Manufacturing,2026-05-16,High,Process Validation Audit,Production,2026-05-24,Medium,Environmental Monitoring,Quality Control,2026-05-31,Low
2026-05-14,BTC-20260514-006,Cetirizine 10mg,Incoming,96,Pass,None,6,2,0,0,82.2,82,0,0,6,Internal GMP Audit,Manufacturing,2026-05-16,High,Process Validation Audit,Production,2026-05-24,Medium,Environmental Monitoring,Quality Control,2026-05-31,Low
2026-05-14,BTC-20260514-007,Amoxicillin 500mg,Incoming,95,Pass,None,6,2,0,0,82.2,82,0,0,6,Internal GMP Audit,Manufacturing,2026-05-16,High,Process Validation Audit,Production,2026-05-24,Medium,Environmental Monitoring,Quality Control,2026-05-31,Low
2026-05-14,BTC-20260514-008,Amlodipine 5mg,In-Process,97,Pass,None,6,2,0,0,82.2,82,0,0,6,Internal GMP Audit,Manufacturing,2026-05-16,High,Process Validation Audit,Production,2026-05-24,Medium,Environmental Monitoring,Quality Control,2026-05-31,Low
2026-05-15,BTC-20260515-001,Atorvastatin 20mg,In-Process,87,Cond.Pass,Minor,8,3,0,3,82,82.2,0,3,16,Internal GMP Audit,Manufacturing,2026-05-16,High,Process Validation Audit,Production,2026-05-24,Medium,Environmental Monitoring,Quality Control,2026-05-31,Low
2026-05-15,BTC-20260515-002,Ibuprofen 400mg,In-Process,92,Pass,Minor,8,3,0,3,82,82.2,0,3,16,Internal GMP Audit,Manufacturing,2026-05-16,High,Process Validation Audit,Production,2026-05-24,Medium,Environmental Monitoring,Quality Control,2026-05-31,Low
2026-05-15,BTC-20260515-003,Metformin 1g,Final Release,91,Cond.Pass,Major,8,3,0,3,82,82.2,0,3,16,Internal GMP Audit,Manufacturing,2026-05-16,High,Process Validation Audit,Production,2026-05-24,Medium,Environmental Monitoring,Quality Control,2026-05-31,Low
2026-05-15,BTC-20260515-004,Paracetamol 650mg,In-Process,94,Pass,Minor,8,3,0,3,82,82.2,0,3,16,Internal GMP Audit,Manufacturing,2026-05-16,High,Process Validation Audit,Production,2026-05-24,Medium,Environmental Monitoring,Quality Control,2026-05-31,Low
2026-05-15,BTC-20260515-005,Ciprofloxacin 500mg,In-Process,91,Pass,Minor,8,3,0,3,82,82.2,0,3,16,Internal GMP Audit,Manufacturing,2026-05-16,High,Process Validation Audit,Production,2026-05-24,Medium,Environmental Monitoring,Quality Control,2026-05-31,Low
2026-05-15,BTC-20260515-006,Cetirizine 10mg,In-Process,94,Pass,None,8,3,0,3,82,82.2,0,3,16,Internal GMP Audit,Manufacturing,2026-05-16,High,Process Validation Audit,Production,2026-05-24,Medium,Environmental Monitoring,Quality Control,2026-05-31,Low
2026-05-16,BTC-20260516-001,Amoxicillin 500mg,In-Process,82,Cond.Pass,Minor,6,1,0,1,82.4,82,0,2,4,Process Validation Audit,Production,2026-05-24,Medium,Environmental Monitoring,Quality Control,2026-05-31,Low,Internal GMP Audit,Manufacturing,2026-06-13,High
2026-05-16,BTC-20260516-002,Ibuprofen 400mg,In-Process,99,Pass,Minor,6,1,0,1,82.4,82,0,2,4,Process Validation Audit,Production,2026-05-24,Medium,Environmental Monitoring,Quality Control,2026-05-31,Low,Internal GMP Audit,Manufacturing,2026-06-13,High
2026-05-17,BTC-20260517-001,Cetirizine 10mg,In-Process,86,Cond.Pass,Minor,7,4,0,2,82,82.4,0,2,8,Process Validation Audit,Production,2026-05-24,Medium,Environmental Monitoring,Quality Control,2026-05-31,Low,Internal GMP Audit,Manufacturing,2026-06-13,High
2026-05-17,BTC-20260517-002,Ibuprofen 400mg,Final Release,86,Fail,Critical,7,4,0,2,82,82.4,0,2,8,Process Validation Audit,Production,2026-05-24,Medium,Environmental Monitoring,Quality Control,2026-05-31,Low,Internal GMP Audit,Manufacturing,2026-06-13,High
2026-05-17,BTC-20260517-003,Omeprazole 20mg,Incoming,89,Pass,None,7,4,0,2,82,82.4,0,2,8,Process Validation Audit,Production,2026-05-24,Medium,Environmental Monitoring,Quality Control,2026-05-31,Low,Internal GMP Audit,Manufacturing,2026-06-13,High
2026-05-17,BTC-20260517-004,Ciprofloxacin 500mg,Final Release,78,Fail,Major,7,4,0,2,82,82.4,0,2,8,Process Validation Audit,Production,2026-05-24,Medium,Environmental Monitoring,Quality Control,2026-05-31,Low,Internal GMP Audit,Manufacturing,2026-06-13,High
2026-05-18,BTC-20260518-001,Amoxicillin 500mg,Incoming,100,Pass,None,6,2,0,0,83.5,83.2,0,1,3,Process Validation Audit,Production,2026-05-24,Medium,Environmental Monitoring,Quality Control,2026-05-31,Low,Internal GMP Audit,Manufacturing,2026-06-13,High
2026-05-18,BTC-20260518-002,Cetirizine 10mg,Final Release,99,Pass,Minor,6,2,0,0,83.5,83.2,0,1,3,Process Validation Audit,Production,2026-05-24,Medium,Environmental Monitoring,Quality Control,2026-05-31,Low,Internal GMP Audit,Manufacturing,2026-06-13,High
2026-05-18,BTC-20260518-003,Paracetamol 650mg,In-Process,97,Pass,None,6,2,0,0,83.5,83.2,0,1,3,Process Validation Audit,Production,2026-05-24,Medium,Environmental Monitoring,Quality Control,2026-05-31,Low,Internal GMP Audit,Manufacturing,2026-06-13,High
2026-05-18,BTC-20260518-004,Ibuprofen 400mg,In-Process,94,Pass,Minor,6,2,0,0,83.5,83.2,0,1,3,Process Validation Audit,Production,2026-05-24,Medium,Environmental Monitoring,Quality Control,2026-05-31,Low,Internal GMP Audit,Manufacturing,2026-06-13,High
2026-05-18,BTC-20260518-005,Amlodipine 5mg,In-Process,97,Pass,None,6,2,0,0,83.5,83.2,0,1,3,Process Validation Audit,Production,2026-05-24,Medium,Environmental Monitoring,Quality Control,2026-05-31,Low,Internal GMP Audit,Manufacturing,2026-06-13,High
2026-05-18,BTC-20260518-006,Metformin 1g,Final Release,96,Pass,None,6,2,0,0,83.5,83.2,0,1,3,Process Validation Audit,Production,2026-05-24,Medium,Environmental Monitoring,Quality Control,2026-05-31,Low,Internal GMP Audit,Manufacturing,2026-06-13,High
2026-05-19,BTC-20260519-001,Omeprazole 20mg,In-Process,86,Cond.Pass,Minor,8,4,1,3,83.0,83.5,1,3,11,Process Validation Audit,Production,2026-05-24,Medium,Environmental Monitoring,Quality Control,2026-05-31,Low,Internal GMP Audit,Manufacturing,2026-06-13,High
2026-05-19,BTC-20260519-002,Metformin 1g,In-Process,95,Pass,None,8,4,1,3,83.0,83.5,1,3,11,Process Validation Audit,Production,2026-05-24,Medium,Environmental Monitoring,Quality Control,2026-05-31,Low,Internal GMP Audit,Manufacturing,2026-06-13,High
2026-05-19,BTC-20260519-003,Amoxicillin 500mg,In-Process,97,Pass,None,8,4,1,3,83.0,83.5,1,3,11,Process Validation Audit,Production,2026-05-24,Medium,Environmental Monitoring,Quality Control,2026-05-31,Low,Internal GMP Audit,Manufacturing,2026-06-13,High
2026-05-19,BTC-20260519-004,Atorvastatin 20mg,Final Release,93,Pass,None,8,4,1,3,83.0,83.5,1,3,11,Process Validation Audit,Production,2026-05-24,Medium,Environmental Monitoring,Quality Control,2026-05-31,Low,Internal GMP Audit,Manufacturing,2026-06-13,High
2026-05-19,BTC-20260519-005,Amlodipine 5mg,In-Process,96,Pass,None,8,4,1,3,83.0,83.5,1,3,11,Process Validation Audit,Production,2026-05-24,Medium,Environmental Monitoring,Quality Control,2026-05-31,Low,Internal GMP Audit,Manufacturing,2026-06-13,High
2026-05-19,BTC-20260519-006,Cetirizine 10mg,In-Process,98,Pass,None,8,4,1,3,83.0,83.5,1,3,11,Process Validation Audit,Production,2026-05-24,Medium,Environmental Monitoring,Quality Control,2026-05-31,Low,Internal GMP Audit,Manufacturing,2026-06-13,High
2026-05-20,BTC-20260520-001,Ciprofloxacin 500mg,Final Release,80,Cond.Pass,Major,6,3,1,1,82.3,83.8,1,1,6,Process Validation Audit,Production,2026-05-24,Medium,Environmental Monitoring,Quality Control,2026-05-31,Low,Internal GMP Audit,Manufacturing,2026-06-13,High
2026-05-20,BTC-20260520-002,Amoxicillin 500mg,Final Release,95,Pass,None,6,3,1,1,82.3,83.8,1,1,6,Process Validation Audit,Production,2026-05-24,Medium,Environmental Monitoring,Quality Control,2026-05-31,Low,Internal GMP Audit,Manufacturing,2026-06-13,High
2026-05-20,BTC-20260520-003,Cetirizine 10mg,In-Process,98,Pass,None,6,3,1,1,82.3,83.8,1,1,6,Process Validation Audit,Production,2026-05-24,Medium,Environmental Monitoring,Quality Control,2026-05-31,Low,Internal GMP Audit,Manufacturing,2026-06-13,High
2026-05-20,BTC-20260520-004,Amlodipine 5mg,Final Release,97,Pass,None,6,3,1,1,82.3,83.8,1,1,6,Process Validation Audit,Production,2026-05-24,Medium,Environmental Monitoring,Quality Control,2026-05-31,Low,Internal GMP Audit,Manufacturing,2026-06-13,High
2026-05-20,BTC-20260520-005,Omeprazole 20mg,In-Process,94,Pass,None,6,3,1,1,82.3,83.8,1,1,6,Process Validation Audit,Production,2026-05-24,Medium,Environmental Monitoring,Quality Control,2026-05-31,Low,Internal GMP Audit,Manufacturing,2026-06-13,High
2026-05-20,BTC-20260520-006,Azithromycin 250mg,In-Process,94,Pass,None,6,3,1,1,82.3,83.8,1,1,6,Process Validation Audit,Production,2026-05-24,Medium,Environmental Monitoring,Quality Control,2026-05-31,Low,Internal GMP Audit,Manufacturing,2026-06-13,High
2026-05-20,BTC-20260520-007,Ibuprofen 400mg,Stability,98,Pass,None,6,3,1,1,82.3,83.8,1,1,6,Process Validation Audit,Production,2026-05-24,Medium,Environmental Monitoring,Quality Control,2026-05-31,Low,Internal GMP Audit,Manufacturing,2026-06-13,High
2026-05-21,BTC-20260521-001,Metformin 1g,Incoming,84,Cond.Pass,Minor,6,2,1,0,82.8,82.3,1,0,1,Process Validation Audit,Production,2026-05-24,Medium,Environmental Monitoring,Quality Control,2026-05-31,Low,Internal GMP Audit,Manufacturing,2026-06-13,High
2026-05-21,BTC-20260521-002,Paracetamol 650mg,In-Process,97,Pass,None,6,2,1,0,82.8,82.3,1,0,1,Process Validation Audit,Production,2026-05-24,Medium,Environmental Monitoring,Quality Control,2026-05-31,Low,Internal GMP Audit,Manufacturing,2026-06-13,High
2026-05-21,BTC-20260521-003,Cetirizine 10mg,In-Process,96,Pass,None,6,2,1,0,82.8,82.3,1,0,1,Process Validation Audit,Production,2026-05-24,Medium,Environmental Monitoring,Quality Control,2026-05-31,Low,Internal GMP Audit,Manufacturing,2026-06-13,High
