record_date,shift,total_units_produced,units_target,capacity_utilization_pct,on_time_delivery_pct,open_issues_count,area_granulation_units,area_compression_units,area_coating_units,area_packaging_units,area_others_units,batch_id,batch_status,total_batches,batches_completed,batches_in_progress,batches_pending,batches_on_hold,granulator_speed_rpm,coater_inlet_temp_celsius,compression_force_kn,humidity_pct_rh,differential_pressure_pa,water_system_toc_ppb,alert_high_count,alert_medium_count,alert_low_count,activity_equipment_calibration_due,activity_preventive_maintenance_due,activity_changeover_scheduled,activity_qc_review_time
2026-08-16,Night,337132,332681,62.1,80.5,1,116073,100311,70772,49975,1,BT202608163,Completed,18,7,5,1,5,441,62.1,19.2,45.3,10.6,136.9,0,1,1,3,6,4,11:00
2026-08-17,Morning,397257,415436,69.0,83.1,5,130903,122949,86179,57224,2,BT202608171,In Progress,23,12,7,2,2,462,57.6,16.1,47.7,12.7,128.6,0,1,0,6,3,4,11:15
2026-08-17,Afternoon,403329,394664,68.8,81.7,4,130174,123871,85904,63378,2,BT202608172,Pending,23,10,8,3,2,449,56.7,16.0,47.9,13.3,137.6,1,1,0,2,0,4,14:00
2026-08-17,Night,384062,365583,69.7,77.7,4,128781,104642,79888,70748,3,BT202608173,Pending,20,7,7,2,4,457,56.1,16.5,44.1,12.1,151.7,2,0,1,5,2,0,11:45
2026-08-18,Morning,392003,405613,66.7,83.1,5,128214,124456,75359,63972,2,BT202608181,In Progress,24,12,6,3,3,468,56.6,18.1,41.3,12.8,126.3,0,0,1,4,7,1,10:30
2026-08-18,Afternoon,364415,385332,65.6,85.7,6,122248,108724,71772,61668,3,BT202608182,On Hold,24,11,6,3,4,451,57.4,18.7,41.2,12.5,124.0,0,0,3,3,6,2,14:15
2026-08-18,Night,355119,356940,70.0,86.4,6,116940,95674,83901,58602,2,BT202608183,Completed,23,9,5,4,5,451,58.0,18.3,38.8,11.4,131.1,0,3,0,1,3,0,16:15
2026-08-19,Morning,413117,405382,66.9,82.0,5,145220,129089,82967,55840,1,BT202608191,In Progress,26,11,7,2,6,439,58.4,18.2,42.0,9.3,144.8,0,3,4,3,6,3,14:00
2026-08-19,Afternoon,397641,385113,64.8,81.7,3,137891,115150,79382,65216,2,BT202608192,On Hold,27,11,9,2,5,440,58.0,18.5,42.9,10.7,138.1,2,2,3,1,2,3,09:00
2026-08-19,Night,351541,356736,64.5,79.6,3,117770,103890,76580,53300,1,BT202608193,Completed,21,8,6,2,5,432,58.2,18.8,44.5,9.6,113.2,2,2,4,0,5,3,11:30
2026-08-20,Morning,415743,408440,66.3,89.2,2,132469,121819,90087,71366,2,BT202608201,Completed,27,14,7,3,3,461,57.4,17.9,37.5,12.6,128.0,0,3,2,3,3,1,15:00
2026-08-20,Afternoon,409959,388018,68.1,88.3,2,138007,117628,90822,63499,3,BT202608202,In Progress,23,10,6,3,4,472,58.4,16.7,39.4,12.4,133.5,1,0,0,2,1,3,10:15
2026-08-20,Night,369216,359427,69.0,88.9,2,122146,106872,79274,60922,2,BT202608203,On Hold,20,8,5,1,6,463,55.7,19.0,41.1,12.6,129.2,0,3,1,0,3,3,14:15
2026-08-21,Morning,396573,400592,57.6,85.3,5,133231,115835,86191,61314,2,BT202608211,In Progress,23,12,9,3,0,434,56.5,19.8,46.8,11.5,123.7,0,0,1,0,0,1,14:00
2026-08-21,Afternoon,383843,380563,54.0,86.2,4,126701,117442,77999,61699,2,BT202608212,On Hold,24,9,7,2,6,429,56.6,18.8,44.8,11.8,118.1,0,0,1,0,0,0,10:30
2026-08-21,Night,333626,352521,59.1,83.4,5,121250,94215,70060,48099,2,BT202608213,Completed,20,8,5,2,5,438,55.3,18.5,44.7,11.6,129.6,0,2,1,2,3,1,11:00
2026-08-22,Morning,390230,384445,62.8,85.7,4,122860,113624,84143,69601,2,BT202608221,Completed,22,10,7,2,3,440,56.9,17.7,41.4,10.4,99.4,0,2,3,0,2,3,09:45
2026-08-22,Afternoon,359527,365223,65.8,84.0,4,121649,108839,77617,51420,2,BT202608222,In Progress,23,11,6,1,5,440,55.0,18.7,43.8,11.0,132.1,0,1,3,1,0,2,14:15
2026-08-22,Night,320493,338312,65.9,85.5,3,118701,93701,66146,41944,1,BT202608223,In Progress,23,10,7,2,4,434,55.0,18.4,46.7,10.0,130.2,0,0,2,0,2,1,10:00
2026-08-23,Morning,400129,401713,56.7,90.1,6,133211,117749,85022,64145,2,BT202608231,Completed,24,12,6,3,3,430,56.8,18.3,47.1,10.9,110.7,0,1,2,5,3,2,10:45
2026-08-23,Afternoon,346274,381627,55.4,91.3,5,108782,108293,76723,52474,2,BT202608232,Completed,23,11,6,3,3,443,55.7,17.0,42.0,9.5,105.6,2,0,0,3,3,0,09:45
2026-08-23,Night,346308,353507,58.3,90.2,4,122087,94874,71272,58073,2,BT202608233,Completed,22,8,5,2,7,434,58.5,17.8,45.0,10.5,118.9,0,1,1,1,3,5,15:00
2026-08-24,Morning,387146,391801,56.3,80.6,0,134807,101072,88732,62533,2,BT202608241,Pending,23,11,8,4,0,460,57.2,17.6,49.7,10.8,116.1,0,0,1,3,3,2,11:00
2026-08-24,Afternoon,370643,372211,58.8,80.0,1,129822,110900,77599,52319,3,BT202608242,On Hold,22,9,8,1,4,447,57.0,18.7,46.3,10.6,119.8,0,1,3,0,3,3,09:15
2026-08-24,Night,339513,344785,59.5,82.4,0,117847,101346,70425,49892,3,BT202608243,Completed,24,9,7,3,5,444,56.0,18.0,49.1,9.9,112.7,1,0,3,1,5,1,10:00
2026-08-25,Morning,398713,407008,64.2,87.0,3,139183,118127,82576,58825,2,BT202608251,On Hold,22,8,6,2,6,457,60.2,17.5,46.2,12.7,109.5,0,0,0,1,5,1,11:00
2026-08-25,Afternoon,394837,386657,63.5,87.3,3,131295,114484,87398,61658,2,BT202608252,In Progress,27,11,8,2,6,453,60.3,18.1,40.3,12.5,112.7,0,1,1,1,5,0,09:30
2026-08-25,Night,362257,358167,62.5,84.0,3,118262,112580,75032,56381,2,BT202608253,Completed,19,8,6,1,4,457,61.8,16.9,44.1,14.1,115.3,0,0,4,2,4,3,15:15
2026-08-26,Morning,433631,404821,66.8,86.3,2,139915,122040,88234,83440,2,BT202608261,Pending,23,11,8,2,2,449,59.0,17.4,44.7,14.2,134.3,1,0,2,3,4,0,15:30
2026-08-26,Afternoon,367647,384580,64.9,83.9,2,121134,102098,89587,54826,2,BT202608262,In Progress,25,11,7,4,3,446,59.2,16.5,47.1,13.1,131.8,0,1,2,0,2,3,15:00
2026-08-26,Night,341333,356243,65.9,83.4,2,114410,100061,68671,58189,2,BT202608263,In Progress,16,6,4,1,5,444,61.9,17.5,41.9,12.2,105.4,1,3,4,2,3,4,16:00
2026-08-27,Morning,383122,403314,66.9,87.1,3,132814,117419,78871,54016,2,BT202608271,In Progress,29,14,9,4,2,448,56.7,18.3,49.8,13.7,129.1,2,2,3,1,3,3,15:15
2026-08-27,Afternoon,372971,383148,71.2,86.2,1,128433,113898,75739,54899,2,BT202608272,Completed,22,12,7,2,1,441,56.0,17.5,45.2,14.5,145.1,1,1,2,4,2,2,09:00
2026-08-27,Night,345548,354916,69.4,84.0,2,109365,107467,72413,56301,2,BT202608273,Pending,25,11,8,3,3,435,57.2,18.8,44.5,12.7,139.3,0,2,1,1,2,2,14:30
2026-08-28,Morning,384712,384013,69.2,89.9,2,125912,112959,79963,65877,1,BT202608281,Completed,25,14,9,3,0,446,59.9,17.0,45.3,11.2,107.3,2,2,2,0,3,2,10:00
2026-08-28,Afternoon,359043,364812,68.4,90.8,2,123142,105896,76993,53010,2,BT202608282,Completed,25,11,7,2,5,443,59.9,19.2,46.8,10.2,97.5,2,3,4,0,2,6,14:45
2026-08-28,Night,342674,337931,71.0,88.6,2,120334,102153,72565,47620,2,BT202608283,On Hold,21,7,6,2,6,444,59.7,17.0,46.9,12.2,107.6,1,1,1,5,4,1,11:00
2026-08-29,Morning,342737,364169,51.4,79.8,4,116041,102175,69103,55416,2,BT202608291,Pending,25,13,8,3,1,458,59.0,15.4,41.3,13.2,126.4,1,1,1,1,5,0,09:00
2026-08-29,Afternoon,337501,345961,55.1,81.2,3,121055,91415,73323,51706,2,BT202608292,Pending,25,11,8,3,3,457,57.5,17.0,44.2,12.2,123.6,0,1,1,3,7,2,15:30
2026-08-29,Night,295259,320469,57.5,77.3,3,99703,90353,59142,46059,2,BT202608293,In Progress,22,10,7,3,2,456,56.3,17.1,41.8,12.1,125.1,0,1,1,2,3,1,14:15
2026-08-30,Morning,353540,364145,71.2,79.1,6,125153,101414,70770,56201,2,BT202608301,Completed,26,13,8,4,1,441,56.5,19.1,40.7,12.0,120.1,0,2,3,2,4,1,15:00
2026-08-30,Afternoon,353645,345938,73.1,76.0,6,127150,95042,71516,59935,2,BT202608302,Completed,26,11,8,3,4,440,57.3,18.6,38.7,11.9,123.2,1,2,2,4,2,3,11:30
2026-08-30,Night,322442,320448,72.1,74.7,7,104782,102565,67181,47912,2,BT202608303,On Hold,20,8,7,1,4,438,57.6,17.7,40.3,13.4,119.3,1,0,4,4,4,6,11:15
2026-08-31,Morning,387498,425369,58.6,91.8,4,127662,123230,86059,50546,1,BT202608311,On Hold,24,12,7,3,2,439,58.0,19.2,48.8,12.3,100.1,1,2,1,0,0,3,09:00
2026-08-31,Afternoon,350497,404101,58.5,91.1,4,110427,103981,77247,58841,1,BT202608312,Completed,23,11,7,3,2,432,57.5,18.8,50.2,12.3,108.5,0,1,0,1,1,0,15:30
2026-08-31,Night,329920,374325,59.8,92.4,5,111037,92596,67333,58952,2,BT202608313,On Hold,22,9,5,1,7,432,58.0,19.9,47.3,14.5,113.5,0,2,1,0,2,2,14:15
2026-09-01,Morning,421107,427266,81.2,88.5,5,134042,131057,83712,72294,2,BT202609011,In Progress,26,12,8,3,3,453,58.7,19.2,45.9,13.1,116.5,0,1,2,4,8,2,11:15
2026-09-01,Afternoon,415417,405903,74.6,86.8,6,141860,133561,77971,62023,2,BT202609012,On Hold,24,12,8,2,2,445,58.5,19.2,45.3,11.9,124.6,0,1,1,5,4,3,14:00
2026-09-01,Night,360718,375994,76.4,87.0,5,123050,107874,77601,52190,3,BT202609013,In Progress,22,10,8,3,1,444,59.6,18.7,53.7,10.9,132.3,0,1,1,3,3,2,14:00
2026-09-02,Morning,448048,426969,71.7,96.2,3,154089,130851,96030,67076,2,BT202609021,Completed,29,12,8,3,6,458,58.0,17.9,39.4,12.8,116.5,0,0,2,2,4,3,11:00
2026-09-02,Afternoon,371596,405621,76.2,94.1,2,122227,109190,75883,64294,2,BT202609022,Pending,26,12,7,3,4,445,58.8,17.4,41.8,13.9,111.3,0,0,1,2,4,2,14:15
2026-09-02,Night,394151,375733,75.0,94.8,1,134789,114536,86914,57911,1,BT202609023,Completed,24,11,8,2,3,444,60.7,16.3,45.5,11.6,114.9,0,0,2,3,5,4,09:30
2026-09-03,Morning,399072,421805,67.5,93.2,6,140026,117963,77062,64020,1,BT202609031,Completed,26,13,9,2,2,444,54.4,16.5,39.0,11.5,118.2,0,0,2,4,0,1,10:00
2026-09-03,Afternoon,381703,400715,66.4,89.0,7,128740,115712,71005,66244,2,BT202609032,In Progress,25,10,7,3,5,450,55.3,17.1,43.1,13.9,123.1,0,1,0,5,2,1,14:15
2026-09-03,Night,377760,371189,66.4,88.2,6,120965,119570,78296,58927,2,BT202609033,Completed,22,9,6,2,5,443,55.6,17.7,41.1,12.0,125.5,0,0,1,7,3,4,10:15
2026-09-04,Morning,431569,436163,67.1,89.6,3,154174,121767,91447,64179,2,BT202609041,Completed,26,15,7,3,1,453,57.3,17.3,54.6,11.5,133.7,0,0,1,4,3,1,10:00
2026-09-04,Afternoon,349777,414355,62.2,92.6,3,115613,100032,77682,56447,3,BT202609042,Completed,21,9,6,2,4,440,56.3,17.3,49.8,12.4,141.8,0,1,1,3,2,1,15:45
2026-09-04,Night,373755,383823,63.7,94.3,4,127051,105538,76709,64455,2,BT202609043,In Progress,18,6,6,2,4,448,56.6,17.4,47.5,12.1,140.1,0,0,0,4,3,0,15:30
2026-09-05,Morning,433953,418333,58.5,90.3,4,135237,126625,88251,83837,3,BT202609051,On Hold,26,11,8,4,3,441,56.0,16.3,44.5,13.0,108.7,0,0,0,1,4,4,15:15
2026-09-05,Afternoon,369614,397416,58.9,90.1,3,130600,115539,68570,54903,2,BT202609052,On Hold,26,12,7,3,4,433,54.8,18.4,44.4,14.7,119.2,1,3,2,1,2,3,15:15
2026-09-05,Night,364496,368133,56.2,91.0,3,122261,115517,79992,46723,3,BT202609053,On Hold,20,6,6,2,6,434,56.6,17.8,45.5,12.5,89.8,1,0,1,2,1,1,11:45
2026-09-06,Morning,363386,411030,54.2,86.2,0,129342,111800,67154,55088,2,BT202609061,Completed,25,11,8,4,2,458,60.5,17.7,43.3,11.1,109.5,0,2,1,3,3,2,15:15
2026-09-06,Afternoon,382374,390479,58.9,85.1,1,122617,110247,81476,68032,2,BT202609062,Completed,22,11,7,1,3,456,60.9,18.5,44.2,11.7,108.8,0,1,4,2,2,0,14:30
2026-09-06,Night,357027,361707,55.3,84.6,0,109958,114450,75201,57416,2,BT202609063,Completed,15,5,4,1,5,464,61.1,17.6,42.5,13.1,105.5,0,0,1,1,3,2,10:15
2026-09-07,Morning,355561,422363,57.9,95.5,4,124954,105823,73604,51179,1,BT202609071,In Progress,21,10,7,2,2,448,58.0,19.4,49.8,12.0,122.3,0,1,1,0,5,5,11:00
2026-09-07,Afternoon,356413,401245,56.9,92.3,3,121703,112001,66346,56362,1,BT202609072,On Hold,24,10,8,2,4,448,58.8,18.7,50.7,12.3,118.1,1,1,1,1,3,4,15:00
2026-09-07,Night,378549,371680,62.6,94.1,4,126758,115475,69763,66551,2,BT202609073,In Progress,18,7,4,1,6,453,56.1,18.8,49.5,10.7,117.8,1,0,1,2,5,4,11:00
2026-09-08,Morning,448372,439388,66.1,90.3,0,145364,133746,86951,82310,1,BT202609081,Pending,28,11,9,2,6,454,56.1,18.1,45.7,12.7,111.8,0,0,2,3,5,2,16:45
2026-09-08,Afternoon,423036,417418,64.3,93.1,1,144387,127606,79967,71075,1,BT202609082,In Progress,22,10,7,2,3,457,57.1,16.9,46.6,13.0,124.0,0,1,2,3,4,0,10:15
2026-09-08,Night,360162,386661,64.3,92.5,1,116930,109879,77958,55393,2,BT202609083,Completed,19,8,5,2,4,456,55.4,16.9,43.1,12.3,105.2,0,0,2,1,5,3,16:45
2026-09-09,Morning,415775,426673,59.2,87.3,1,141396,129682,85993,58702,2,BT202609091,Completed,25,12,9,2,2,460,59.1,16.8,42.5,12.6,102.9,2,1,0,1,3,3,15:00
2026-09-09,Afternoon,416494,405340,61.9,89.0,2,128853,130137,87003,70498,3,BT202609092,Completed,23,11,9,2,1,458,58.6,17.7,43.2,11.9,115.1,0,0,1,3,2,2,16:00
2026-09-09,Night,385384,375473,62.1,87.8,0,127217,114487,88154,55525,1,BT202609093,In Progress,20,9,8,2,1,457,57.3,17.7,41.6,14.5,109.9,0,2,1,4,8,2,14:15
2026-09-10,Morning,411265,418306,75.5,92.5,3,136320,127839,78176,68928,2,BT202609101,Completed,24,11,7,2,4,451,58.3,18.5,44.9,12.1,132.9,0,0,0,1,1,3,14:15
2026-09-10,Afternoon,401457,397391,71.5,93.4,2,137145,118540,80118,65652,2,BT202609102,Completed,23,10,6,2,5,462,58.5,18.9,43.9,10.9,140.3,1,0,0,2,3,0,09:00
2026-09-10,Night,363412,368109,71.2,94.8,3,112674,111275,74229,65232,2,BT202609103,In Progress,24,9,8,3,4,441,59.5,19.2,44.3,12.0,150.9,0,0,2,4,1,6,10:00
2026-09-11,Morning,401064,421794,64.5,90.7,3,135791,122080,79249,63942,2,BT202609111,In Progress,24,8,7,2,7,428,57.5,18.2,44.8,11.6,104.6,0,1,4,4,5,4,09:30
2026-09-11,Afternoon,419537,400704,67.2,88.9,2,143814,122500,85843,67378,2,BT202609112,In Progress,22,10,8,2,2,440,58.7,18.4,45.6,12.1,93.2,0,2,4,5,5,3,10:45
2026-09-11,Night,364754,371178,61.8,89.6,2,119734,104093,73806,67119,2,BT202609113,On Hold,19,7,6,2,4,449,59.8,18.2,43.6,12.8,114.5,1,0,0,4,0,4,10:15
2026-09-12,Morning,430505,413534,65.8,94.5,2,135462,121221,94623,79197,2,BT202609121,Pending,26,14,10,4,0,449,57.3,19.5,43.6,12.1,122.2,0,1,0,0,1,0,14:30
2026-09-12,Afternoon,395243,392858,68.4,94.1,2,129049,114034,89526,62632,2,BT202609122,On Hold,21,9,7,2,3,449,57.6,18.2,40.8,10.8,112.4,1,3,0,2,4,1,15:00
2026-09-12,Night,365851,363910,68.5,91.7,2,123811,107106,77916,57016,2,BT202609123,In Progress,20,9,7,2,2,448,58.6,17.9,42.8,12.3,114.7,0,0,3,0,1,2,14:00
2026-09-13,Morning,358184,415206,55.5,89.6,4,117513,99613,77217,63839,2,BT202609131,In Progress,21,10,6,2,3,460,58.5,17.8,38.7,11.5,121.5,1,1,3,0,4,5,09:15
2026-09-13,Afternoon,314253,394446,53.7,92.1,3,103942,95103,63355,51851,2,BT202609132,Completed,17,9,6,1,1,470,58.5,17.1,40.7,14.2,121.0,3,2,2,4,2,0,14:00
2026-09-13,Night,304917,365381,56.0,89.5,4,99267,91896,70264,43489,1,BT202609133,In Progress,17,5,5,1,6,459,56.8,19.9,40.3,12.5,114.9,3,0,2,4,1,2,10:45
2026-09-14,Morning,321536,422860,59.8,91.3,4,111300,92762,67278,50194,2,BT202609141,In Progress,21,11,5,2,3,451,57.9,16.1,46.3,11.0,140.4,2,0,3,4,4,3,10:00
2026-09-14,Afternoon,323901,401717,54.5,90.8,3,104357,96180,67916,55446,2,BT202609142,Pending,20,10,5,2,3,457,60.8,18.3,42.5,11.6,123.1,2,2,3,2,2,0,14:00
2026-09-14,Night,302990,372117,56.3,88.5,3,103450,92393,65474,41672,1,BT202609143,On Hold,17,7,4,1,5,456,59.4,17.4,47.0,12.4,130.0,2,1,0,4,0,2,11:30
2026-09-15,Morning,326784,429114,47.8,87.4,2,109010,97619,66153,54001,1,BT202609151,Completed,21,10,7,1,3,448,56.5,17.8,44.4,12.5,101.3,1,3,0,2,3,4,11:00
2026-09-15,Afternoon,286635,407659,48.9,87.8,2,100485,78260,60761,47127,2,BT202609152,Completed,18,7,6,2,3,443,57.4,18.4,48.1,12.1,110.2,0,0,1,4,2,6,15:30
2026-09-15,Night,285768,377621,52.6,88.8,2,92352,84703,62177,46534,2,BT202609153,Completed,17,8,5,2,2,452,56.8,17.6,48.5,10.7,99.9,1,0,2,5,2,6,14:15
2026-09-16,Morning,430252,425779,62.5,95.5,0,140386,132996,100301,56567,2,BT202609161,On Hold,27,14,7,2,4,446,55.6,18.8,44.7,13.6,125.2,1,0,0,3,2,2,10:00
2026-09-16,Afternoon,378241,404490,61.0,93.4,0,125145,114954,81378,56762,2,BT202609162,Completed,25,9,7,3,6,437,55.9,17.8,49.5,12.6,117.4,1,0,0,6,3,0,11:00
2026-09-16,Night,389669,374686,64.0,94.5,1,129252,113809,82249,64357,2,BT202609163,Completed,21,7,6,2,6,440,57.6,18.1,42.6,11.6,106.0,1,2,3,4,6,4,11:30
2026-09-17,Morning,394185,414119,59.1,83.2,2,133283,114454,82089,64357,2,BT202609171,Completed,23,12,8,2,1,439,59.0,17.5,45.5,15.1,129.5,0,0,2,4,2,0,10:00
2026-09-17,Afternoon,382886,393413,58.5,81.9,2,130107,111582,81465,59730,2,BT202609172,In Progress,23,11,10,2,0,446,57.1,17.2,46.0,12.2,126.1,0,0,2,7,1,1,14:45
2026-09-17,Night,360548,364425,58.6,83.4,2,123048,104513,77251,55734,2,BT202609173,Completed,22,8,6,2,6,453,59.0,17.6,44.9,12.3,115.7,0,0,4,2,1,1,14:15
2026-09-18,Morning,421448,425047,72.2,96.9,4,146454,115423,83233,76337,1,BT202609181,In Progress,22,9,7,1,5,437,56.2,18.4,45.4,10.3,114.8,1,3,1,0,5,1,10:45
2026-09-18,Afternoon,389047,403794,70.9,95.6,3,131543,110857,89471,57175,1,BT202609182,On Hold,27,13,11,2,1,441,56.5,18.3,46.8,11.6,123.3,1,2,2,1,2,1,15:30
2026-09-18,Night,372087,374041,70.8,94.1,4,133562,103474,78247,56802,2,BT202609183,In Progress,17,7,6,2,2,443,55.5,17.5,49.4,11.8,116.8,0,2,2,2,1,0,16:00
2026-09-19,Morning,433560,413078,64.1,82.3,3,147018,136706,88659,61174,3,BT202609191,Completed,22,12,5,2,3,454,57.1,19.7,42.4,12.0,114.8,1,1,0,2,2,4,09:15
2026-09-19,Afternoon,384644,392424,64.9,81.1,2,126961,117824,78159,61698,2,BT202609192,Pending,24,13,8,3,0,442,58.3,19.2,41.0,12.5,119.3,0,1,3,3,3,0,16:30
2026-09-19,Night,350227,363509,64.4,79.7,3,129068,102009,68832,50316,2,BT202609193,On Hold,19,6,5,1,7,446,56.7,19.1,42.5,12.0,120.4,0,1,3,2,3,3,11:45
2026-09-20,Morning,391400,407651,84.7,92.8,0,128353,115105,84119,63820,3,BT202609201,Pending,24,11,8,4,1,455,57.7,17.4,45.7,12.6,114.7,1,2,2,3,3,6,10:30
2026-09-20,Afternoon,396763,387268,78.7,92.8,1,137036,115396,83106,61222,3,BT202609202,Completed,27,13,8,3,3,457,58.1,18.8,44.4,14.4,122.8,0,2,2,2,5,4,09:30
2026-09-20,Night,336173,358732,82.0,92.0,1,117552,101694,69213,47712,2,BT202609203,Completed,19,6,6,1,6,462,57.0,18.1,45.0,13.3,113.6,1,0,2,5,6,2,10:00
2026-09-21,Morning,404667,427051,67.5,89.4,1,131013,122749,87416,63487,2,BT202609211,In Progress,29,13,9,4,3,460,58.5,16.7,37.9,14.2,97.2,0,1,0,1,6,2,11:00
2026-09-21,Afternoon,404512,405698,70.6,86.3,2,130144,129939,84718,59710,1,BT202609212,In Progress,21,10,7,2,2,456,58.6,18.8,45.5,12.2,108.0,0,1,0,2,1,2,11:45
2026-09-21,Night,379957,375805,72.9,86.9,0,121985,115519,77362,65089,2,BT202609213,Completed,18,8,4,2,4,455,57.6,18.1,45.8,13.0,105.5,0,0,3,4,0,0,11:15
2026-09-22,Morning,407224,428235,67.5,92.9,0,135061,132067,78110,61984,2,BT202609221,In Progress,26,12,8,3,3,453,59.5,17.7,45.7,13.0,107.9,1,2,1,3,2,1,09:00
2026-09-22,Afternoon,414224,406823,69.1,96.6,1,139213,122987,82305,69718,1,BT202609222,In Progress,24,10,6,2,6,456,59.1,17.7,46.1,12.3,125.9,0,0,2,3,5,6,11:30
2026-09-22,Night,384898,376847,70.6,92.0,1,132306,117396,76930,58264,2,BT202609223,In Progress,18,7,6,2,3,450,61.1,17.9,40.1,12.7,114.2,2,0,1,4,3,2,15:00
2026-09-23,Morning,415480,440895,61.6,93.0,2,142262,123522,89117,60577,2,BT202609231,Completed,25,11,8,1,5,437,57.0,16.0,42.7,11.4,138.6,2,2,2,1,7,0,15:00
2026-09-23,Afternoon,361321,418850,60.9,92.3,2,126406,104561,75168,55184,2,BT202609232,On Hold,23,10,7,3,3,432,60.2,18.3,48.0,12.3,135.3,0,1,4,3,2,1,16:00
2026-09-23,Night,336914,387987,57.6,90.3,3,113647,103211,69143,50912,1,BT202609233,In Progress,17,6,6,1,4,453,57.6,16.4,45.4,12.6,131.9,0,2,2,2,5,4,14:15
2026-09-24,Morning,440411,415477,79.7,82.8,5,145871,134626,101276,58635,3,BT202609241,In Progress,22,11,8,3,0,442,56.3,17.9,44.1,10.0,93.8,1,2,1,1,1,2,16:30
2026-09-24,Afternoon,425889,394703,80.5,83.9,4,143761,124488,86232,71406,2,BT202609242,In Progress,25,12,6,3,4,441,58.0,18.1,41.4,12.4,103.1,1,1,3,2,5,3,14:15
2026-09-24,Night,351233,365620,74.7,84.7,6,112722,103790,79665,55054,2,BT202609243,In Progress,19,8,6,2,3,438,55.2,18.3,41.1,12.9,108.4,0,1,1,5,0,5,14:00
2026-09-25,Morning,412000,421796,71.6,86.2,2,144278,107809,96504,63408,1,BT202609251,On Hold,24,12,6,3,3,457,57.0,19.1,46.9,12.1,140.7,0,3,0,2,0,2,14:30
2026-09-25,Afternoon,394941,400706,71.6,86.8,1,128322,117363,83754,65501,1,BT202609252,In Progress,29,13,11,3,2,464,58.9,18.9,46.1,13.0,128.5,0,1,1,3,4,4,11:15
2026-09-25,Night,393068,371180,70.4,86.3,2,130028,112881,82293,67864,2,BT202609253,In Progress,20,7,7,2,4,454,60.9,19.0,44.5,12.7,127.4,0,0,1,3,3,3,16:00
2026-09-26,Morning,381104,391112,73.1,84.8,4,130663,115552,69969,64918,2,BT202609261,In Progress,25,11,6,3,5,446,57.2,19.0,45.4,12.4,102.1,0,0,2,1,1,0,11:15
2026-09-26,Afternoon,373958,371556,71.8,85.0,3,123418,110219,77166,63154,1,BT202609262,Completed,22,12,6,2,2,452,59.1,18.8,47.3,12.8,108.0,0,2,2,2,2,1,14:00
2026-09-26,Night,345397,344179,68.6,84.8,4,116680,99769,72703,56243,2,BT202609263,Completed,18,6,5,2,5,458,58.9,18.8,44.5,11.8,101.8,1,1,2,0,5,2,09:15
2026-09-27,Morning,369712,410778,53.0,83.9,5,121750,115122,70494,62344,2,BT202609271,Pending,24,11,8,2,3,441,59.2,17.0,43.3,11.1,103.3,0,2,0,1,3,3,15:00
2026-09-27,Afternoon,362620,390239,55.4,85.0,5,122542,105401,75682,58993,2,BT202609272,In Progress,24,12,7,2,3,460,59.3,16.6,45.3,13.4,106.8,0,2,1,2,2,6,14:00
2026-09-27,Night,348896,361484,57.4,83.6,5,120745,101329,73831,52989,2,BT202609273,Completed,22,9,6,1,6,453,58.8,17.1,43.8,13.4,102.5,0,0,1,5,3,3,14:15
2026-09-28,Morning,420259,439128,70.9,99,3,146078,132316,81956,59907,2,BT202609281,In Progress,25,12,9,3,1,458,59.0,17.3,46.2,11.2,126.6,0,1,2,1,1,3,11:30
2026-09-28,Afternoon,416391,417172,73.4,97.4,3,136645,124974,87833,66938,1,BT202609282,In Progress,25,13,9,3,0,457,59.9,16.2,49.2,12.0,111.2,0,0,1,1,4,3,15:30
2026-09-28,Night,393363,386433,69.8,92.8,3,126695,124828,84830,57008,2,BT202609283,In Progress,20,8,5,2,5,450,59.6,16.3,50.9,11.8,124.1,1,0,1,1,0,2,10:00
2026-09-29,Morning,412939,418277,64.3,88.0,1,132244,122407,92514,65772,2,BT202609291,In Progress,26,13,8,4,1,460,57.1,19.2,47.2,12.2,113.5,0,2,1,4,2,1,14:15
2026-09-29,Afternoon,419569,397363,63.6,86.8,0,148153,111400,83264,76750,2,BT202609292,In Progress,22,9,6,1,6,444,54.6,18.6,44.3,11.7,111.3,0,1,3,5,4,2,10:15
2026-09-29,Night,372854,368084,64.5,87.2,0,125910,122053,72235,52654,2,BT202609293,On Hold,17,7,5,1,4,445,56.0,17.8,44.9,11.4,121.0,0,0,0,2,3,0,10:00
2026-09-30,Morning,393521,407326,63.2,79.6,2,131919,116998,84639,59964,1,BT202609301,Completed,25,14,6,3,2,433,61.2,17.9,48.9,11.0,114.3,1,2,1,4,8,4,09:15
2026-09-30,Afternoon,414056,386959,60.6,78.8,4,131998,121608,88492,71957,1,BT202609302,In Progress,19,9,7,1,2,436,60.9,17.6,47.1,11.2,101.3,1,3,3,0,5,1,14:15
2026-09-30,Night,366316,358446,61.1,78.5,2,126644,107475,76059,56136,2,BT202609303,In Progress,19,7,5,2,5,456,61.1,18.0,51.5,11.5,112.5,0,3,4,2,4,2,09:45
2026-10-01,Morning,472270,436983,63.7,90.2,5,167321,135224,103739,65985,1,BT202610011,Completed,27,15,9,2,1,448,56.7,18.3,43.6,9.3,121.0,0,0,1,4,3,1,14:15
